"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Track C","b","outside-mate-span","__union_3","W","Y",1,1.00000000000006,1.00000000000022,"genuine","anchor founder: TRUE"
"Track C","d","adjacent","__dup_Y_1","Y","__union_4",1,120,120,"self-duplicate",NA
"Real 375","b","off-centre","__union_19","3XP1ZD","9A1LWF",0,-0.50000000105177,1.99999999788794,"B1","anchor founder: TRUE"
"Real 375","b","off-centre","__union_22","8ZK9LV","PQX22G",0,0.500000000001773,1.99999999999615,"B1","anchor founder: TRUE"
"Real 375","b","outside-mate-span","__union_29","8DKELJ","C6E1D9",0,-1.00000000226625,1.00000000453241,"B1","anchor founder: TRUE"
"Real 375","b","outside-mate-span","__union_36","RKBTHH","__dup_WDBGPF_2",0,-1.00000000002489,0.999999999998401,"B1","anchor founder: TRUE"
"Real 375","b","off-centre","__union_44","RJHF0G","Y7IUMX",0,-0.500000000002971,2.0000000000092,"B1","anchor founder: TRUE"
"Real 375","b","off-centre","__union_48","7U5H8G","__dup_6S4HCB_1",0,0.49999999999906,1.99999999998957,"genuine","anchor founder: TRUE"
"Real 375","b","off-centre","__union_59","AU22BC","FD3BB6",1,0.499999999999978,2.00000000000004,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_63","P4KR40","HKTQ40",1,1.500000000003,2.00000000000342,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_65","8LKBV9","__dup_G8EBU9_1",1,-0.999999999786223,0.9999999995905,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_66","5JGJDV","M0YNUR",1,3.49999999884749,5.99999999999175,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_68","8LKBV9","8P17E3",1,0.500000000004396,2.00000000000509,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_71","RYP77M","WDUGSA",1,-0.999999999991064,1.0000000000056,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_72","KUENM8","__dup_E2D59U_1",1,-0.999999999991155,1.00000000002146,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_73","0Q077X","__dup_1X40V5_2",1,-1.00000000574404,1.00000001413699,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_79","L8CMNE","BCH8AH",1,2.00000000000672,2.99999999999823,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_84","XH80WV","SLN0TF",1,24.9999999994429,48.9999999988845,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_89","FE03JV","8933XB",1,0.500000005611078,1.99999998874093,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_91","IM1B5T","__dup_7NBKWE_3",1,-1.00000000001338,1.00000000000866,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_97","KUENM8","__dup_P87V3K_1",1,0.499999999351295,1.99999999871573,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_104","E80KU8","QZVTGJ",2,1.00000000000013,1,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_107","YHJ240","Y1XZEW",2,1.49999999932359,1.99999999964507,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_108","I2G9D6","__dup_YPHFHF_1",2,0.50000003074471,1.99999993850197,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_111","WCPXHD","9R28KQ",2,-1.50000000000672,2.00000000000067,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_112","WCPXHD","31UG06",2,-0.999999996478656,0.999999992950984,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_114","WCPXHD","7KWRZK",2,0.499999996496263,1.99999999296097,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_118","DGLT2F","XL7AVE",2,14.9999999728608,28.999999944352,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_125","FJIB3R","__dup_8LKBV9_1",2,8.73875099690243e-09,0.99999998238759,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_126","3PD3U5","QL6GH4",2,1.49999997364141,1.99999993596061,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_130","WCPXHD","SQ908D",2,0.999999994426806,2.99999999707624,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_142","45YQV5","__dup_M5DJVP_1",3,-0.999999999921859,1.00000000001573,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_148","3SG899","K9TMQP",3,-2.99999999968223,6.99999999940793,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_150","665C2Y","__dup_KCBMY9_2",3,-0.999999999751284,1.00000000040732,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_156","P49ZD1","8THU85",3,-0.999999999999962,0.999999999999932,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_157","BT0V1U","__dup_H16EC4_1",3,1.02083201151496e-08,0.999999979621634,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_162","665C2Y","__dup_1Y8P15_1",3,0.499999983993181,2.00000003195249,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_165","H16XSK","81MJXH",3,-5.50000000056627,11.9999999977752,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_174","HV7LZ3","__dup_ELGVC6_1",4,-1.00000000122955,1.00000000252999,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_181","5LG839","UZJGCD",4,-0.499999999956481,2.00000000014173,"B1","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_183","4J6BKH","BR9WT6",4,3.49999999998524,5.99999999996871,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_184","P844CW","ED5PDV",4,2.50000000004691,4.00000000009943,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_189","62PLX3","HA7MFD",4,0.124999999985281,1.24999999996583,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_191","HV7LZ3","B2U6J7",4,0.499999999894878,1.99999999939487,"B1","anchor founder: FALSE"
"Real 375","b","off-centre","__union_194","PHCADH","__dup_L07M06_1",4,0.500000000006677,1.99999999999106,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_199","P9RX04","T6UQVX",5,-4.49999999879169,7.99999999991646,"genuine","anchor founder: FALSE"
"Real 375","b","outside-mate-span","__union_202","FWL00Q","LT00CV",5,1.49999999999657,1.99999999999236,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_215","3RYHBP","4DMIW1",5,-2.00000000035396,5.00000000070742,"genuine","anchor founder: FALSE"
"Real 375","b","off-centre","__union_232","ZZMDQ0","RK53PX",6,4.00000000006686,9.0000000001541,"genuine","anchor founder: FALSE"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","9A1LWF",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","Y7IUMX",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","PQX22G",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","5A6DFT",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","TTE0Z7",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","97Y192",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","TUILLQ",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","CBLNYE",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","B948B1",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","1X40V5",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","WDBGPF",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","C3V2V6",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","ESZ6I3",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","RJHF0G",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","8ZK9LV",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","3XP1ZD",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","28XSME",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","7U5H8G",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","HCY8QM",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","LWV138",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","R3BBV1",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","UYZ1DD",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","ULQFEZ",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__dup_7NBKWE_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__dup_PQX22G_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__dup_1X40V5_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__dup_6S4HCB_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__dup_MY1AEU_3",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_12",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_15",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_19",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_22",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_23",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_25",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_26",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_35",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_41",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_44",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_46",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_48",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","IP1TGT","__dup_IP1TGT_1","__union_51",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","CMJQGU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","YCVRXE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","ZK6NM2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","IP1TGT",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","__dup_MY1AEU_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","__union_45",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_1","WDBGPF","__union_50",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","RXPJPP",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","HDJ52R",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","P87V3K",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","C3IFT0",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","RKBTHH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","EZ97J5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","BZ8K78",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","Q8MRCZ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","8DKELJ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","LVS6QV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","IYYFP6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","G8EBU9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","C1BAND",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","E2D59U",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","LVP52A",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","KWKJXQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","YAV1NW",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","MY1AEU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","C6E1D9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","7NBKWE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","UCXEK5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","UTU9S7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_QWUKUY_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_7NBKWE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_5A6DFT_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_WDBGPF_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_BZ8K78_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_QWUKUY_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__dup_MY1AEU_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_8",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_14",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_18",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_20",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_24",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_29",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_30",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_36",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_37",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_39",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_40",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_42",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_43",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_47",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_L31S6S_1","L31S6S","__union_56",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","LVP52A",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","KWKJXQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","1ZERVB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","MTSHHY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","4EEKV7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","WUPTU8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","BM40IX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","A3A34I",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","DPUHBA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","L2I39Y",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","NPYENA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","0FKJ81",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","I8ABQE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","5GQC24",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","BD7MNF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","FG9RYY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","BJ4J7G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","C2YD43",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","RD3WB2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","L31S6S",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","UZCIN5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_7NBKWE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_L31S6S_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_PQX22G_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_5A6DFT_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_I8ABQE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_28XSME_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_RD3WB2_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__dup_5A6DFT_3",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_10",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_24",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_27",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_28",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_31",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_32",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_33",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_34",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_38",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_49",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_52",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_54",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_55",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_57",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_1","QWUKUY","__union_58",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","HDJ52R",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","P87V3K",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","C3IFT0",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","RKBTHH",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","EZ97J5",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","BZ8K78",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","Q8MRCZ",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","8DKELJ",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","LVS6QV",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","IYYFP6",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","G8EBU9",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","C1BAND",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","E2D59U",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","LVP52A",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","YAV1NW",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","MY1AEU",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","C6E1D9",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","UCXEK5",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","UTU9S7",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_1","__dup_QWUKUY_1",0,NA,NA,NA,"individual-duplicate-duplicate"
